account_id,account_name,account_domain,description,industry,country,employee_band,created_date,linkedin_url,source,campaign,apis_cloud,health_tech,integration_patterns,tech_stack_confidence,is_prev_stedi_customer,icp,icp_reason,icp_confidence
28357a94-c9a6-4289-80d7-ed8075082ad4,Avida Home Health,avidacares.com,"Avida Home Health is a Home Health Agency dedicated to providing exceptional service to those in need. We take pride in experienced medical staff, that can provide highly skilled care as well as nonskilled. Our patients are our top priority.  
We love what we do! And we truly care about meeting the needs of you and your loved one. Our office is run by a team who together have several years of experience. Our office team will be able to assist you and your family with the care and support you deserve. Whether you or your loved one needs a few hours a day or 24 hours a day, we are here to make your life easier at home.
Home healthcare preserves independence. You maintain control of your schedule, your routine, and your activities. It can also help prevent or postpone the need for institutional care, allowing you or your loved ones to live in the comfort and familiarity of home for as long as possible. Home care is less costly than facility care, and plans are available to fit all budgets. Personalized, one-on-one, care allows you choose the services that fit your needs. Staying in your own home allows friends and family to visit at any time and continue to be actively involved in their loved one’s daily life.",Home Health Care Services,United States,11-50,2025-07-30 04:19:23+00:00,https://www.linkedin.com/company/avida-homehealth,outbound,OB-Prospecting,,FHIR|HL7|X12,,0.51,False,False,No evidence of X12 transaction use or API integration.,0.2
5b8f5c67-0503-4282-b821-8178fedad5a7,Annex Healthcare,annexhealthcare.com,"At Annex Healthcare, we strive to provide our clients with compassion, dignity, and the best quality care available in the southern California area.

We believe the healing process is often quicker in the comfort of one’s home and that patients feel more at ease and secure when surrounded by loved ones in a familiar setting. We understand how to customize a Home Care Program for all types of patients. We bring the highest level of service into the home, but more than that, we also bring the best care known to mankind: Compassion.

If you or a loved one is suffering from a long-term illness or is in need of any part- or full-time nursing care, we offer a safe, comfortable, and economic option by providing skilled nursing care in the patient’s home.",Home Health Care Services,United States,51-200,2024-11-28 17:31:28+00:00,https://www.linkedin.com/company/annex-healthcare,referral,Customer-Referral,,HIPAA|HL7|FHIR,,0.44,False,False,No evidence found of X12 usage or clearinghouse operations.,0.2
800a890e-ca3b-47f5-8c1a-28b256bcdd43,"Visiting Angels Tampa, Tarpon Springs, Lutz, New Port Richey, Wesley Chapel & Westchase",visitingangels.com,"Visiting Angels is a Florida licensed Nurse Registry that provides a self-directed model of Senior Home Care. We refer experienced caregivers who can provide elderly residents in Tampa, Tarpon Springs, Lutz, New Port Richey, Westchase and surrounding areas the one-on-one essential personal care, love and assistance they need for a happier and healthier life, while still being able to remain in their own homes. You decide what services and level of care you desire and select your chosen referred caregivers from our Florida licensed Nurse Registry. You are totally in charge of what schedule and services you agree to with your caregiver. We take care of the administrative paperwork and leave you free to direct your loved one’s care. We pride ourselves on compassion and dignified service, to help make independent living a possibility despite the troubles that old-age brings. Clients repeatedly tell us that the professional, loving, independent caregivers we refer go above and beyond to make this a reality for your loved ones.",Home Health Care Services,United States,11-50,2024-11-17 05:19:11+00:00,https://www.linkedin.com/company/visiting-angels-pasco-tampa-fl,paid_social,PS-Meta-SMB,AWS|Microsoft Azure|Twilio,HIPAA Compliance|X12 EDI Transactions|HL7|FHIR,FHIR API integration|X12 transaction processing|EHR integration|Data streaming with AWS,0.81,False,False,No public evidence of X12 transactions or clearinghouse usage found.,0.2
889b06f1-4699-49df-a85c-50cd7be3a0a0,Grace and Loving Home Care,graceandlovinghomecare.com,"The mission of Grace and Loving Home Care, is to evaluate, impact, enrich, upgrade, and enhance the life experience of those living with dementia or who are homebound due to physical throughout health care and training. The objectives of Grace and Loving Home Care activities are undertaken by the staff whose responsibility is to implement high standards toward patients, family members, visitors, and each other.

                           
We are committed to providing high-quality, patient-centered, and affordable Home Care services to our clients to assist them to lead dignified and independent lives in the comfort and safety of their own homes. Their individual needs are carefully assessed, understood, and met through the selective assignment of qualified, trustworthy and compassionate personnel. Our family of compassionate professionals provides person-centered care to our patients along with the required support to their family members – to enrich body, heart, mind, and spirit.",Home Health Care Services,United States,201-500,2025-01-03 17:17:53+00:00,https://www.linkedin.com/company/grace-loving-home-care,paid_search,SEM-Brand-US,,X12|FHIR|HL7,,0.72,False,False,No clear evidence of using X12 transactions or API automation.,0.3
aeb1e1f1-8a97-4214-b948-cd99e6336c60,Highland Caregivers,highlandcaregivers.com,"Highland Medical Staffing was founded in 2018 to provide Registered Nurses, LPNs, and CNAs to nursing homes and assisted living facilities in Connecticut. We are now Highland Caregivers and offer nonmedical companions for patients in their homes including assisted living facilities and nursing homes.",Home Health Care Services,United States,51-200,2025-02-19 00:10:50+00:00,https://www.linkedin.com/company/highlandcaregivers,paid_social,PS-LinkedIn-MM,AWS|Azure|Google Cloud Platform,HIPAA|X12|FHIR|HL7|EHR integration,API Gateway|Webhooks|Message Queues,0.71,False,True,Engages in healthcare data exchange with integration for X12 transactions.,0.8
b8ac1a3e-3929-4d1d-8d99-22939ac9b7de,Alpine Care Home Health,alpinecare.com,"We’re proud to introduce Alpine Care Home Health — where compassionate care meets clinical excellence.

At Alpine, our mission is simple: to help people live healthier, safer lives in the comfort of their own homes. Our skilled, compassionate team delivers personalized medical care that empowers individuals to age in place with confidence and dignity.

As a CHAP-accredited provider, we uphold the highest standards of quality and integrity. From day one, our focus has been on supporting the whole person — not just treating symptoms — because every patient deserves care that truly understands their needs.

Whether you’re looking for trusted home health services for yourself or a loved one, we're here to walk alongside you every step of the way.

Follow us for insights, resources, and stories about the power of healing at home.
Welcome to a new standard in home health care. Welcome to Alpine.",Home Health Care Services,United States,201-500,2025-07-18 07:38:33+00:00,https://www.linkedin.com/company/alpinecare-home-health,paid_search,SEM-NonBrand,AWS|Azure,HIPAA|X12|FHIR|HL7|EHR integration,FHIR API|HL7 API integration,0.86,False,True,Company handles X12 transactions relevant to healthcare data exchange.,0.8
9a164fca-d24b-4814-a567-9feddfaf6f0b,HeartBeatFam,heartbeatfam.com,"A transformative family care platform designed to elevate the quality of life for patients, streamline caregiving, and strengthen connections among family members, caregivers, and patients themselves. This comprehensive and user-friendly platform is a beacon of support and organization for those navigating the complexities of caregiving.",Home Health Care Services,United States,2-10,2025-05-25 23:48:42+00:00,https://www.linkedin.com/company/heartbeatfam,direct,Direct-None,,FHIR|HL7|HIPAA compliance,,0.82,False,False,No evidence of X12 transaction handling or clearinghouse services found.,0.3
bc5634ac-08ea-4b0a-8174-20a832e5e3df,BrightStar Care Owners Association (BOA),aafdchapters.org,"Vision Statement: To foster a spirit of collaboration within our franchise system, to provide a common voice for BrightStar franchisees and channel proactive energies to resolve common problems and develop better approaches to operating our businesses.

Mission Statement: To strengthen, promote and protect the value and profitability of the BrightStar system.",Home Health Care Services,United States,201-500,2025-04-23 13:46:54+00:00,https://www.linkedin.com/company/brightstar-care-owners-association-boa,paid_social,PS-LinkedIn-MM,AWS Lambda|Amazon RDS|Amazon S3,HIPAA compliance|CMS-1500 transaction set|834 Enrollment Transaction Set,REST API for EHR integration|JSON APIs for health data sharing,0.65,False,False,No public evidence of engaging in X12 transactions or API data exchange.,0.2
f54299bd-a0d4-42e1-a19a-725537ecf7bd,Welcome Back Home Care,welcomebackhomecare.com,Overwhelmed and tired from searching for the right Home Health Care agency? Hundreds of families in South FL felt the same way until they found Welcome Back Home Care. We’d love to answer your questions and get to know you.,Home Health Care Services,United States,11-50,2025-07-17 17:24:11+00:00,https://www.linkedin.com/company/welcomebackhomecare,outbound,OB-Prospecting,,FHIR|HL7,,0.47,False,False,No evidence of X12 transactions or clearinghouse services found.,0.2
a9c8f805-cbe7-4458-be42-716dc09dd8e6,Young at Heart Homecare,yahhomecare.com,"Young at Heart Home Care specializes in providing exceptional care in three key areas: dementia care, mobility care, and recovery care. Our tailored services address the unique needs of each individual, promoting independence and enhancing overall well-being. Whether at your home or a living facility, we will make sure you get the care you need!


More about us:
We are passionate advocates for the elderly, driven by a shared vision to transform their care. Inspired by our personal journey and love for our own families, we founded Young at Heart with a commitment to prioritize quality of care.

Our mission is rooted in compassion, love, and respect. We believe that our elders deserve not just care, but companionship that honors their dignity and enriches their lives. In today’s fast-paced world, the elderly are often overlooked, their contributions forgotten, and their needs unmet. We aim to change that.

At our core, we strive to provide personalized care that goes beyond the basics. We match our clients with caregivers who are not only skilled but also share a genuine connection, ensuring that every interaction is meaningful. We believe that while their bodies may have aged, their spirits remain young and vibrant, deserving of joy and engagement.

Together, we can redefine elderly care, focusing on quality, compassion, and deep human connections.",Home Health Care Services,United States,11-50,2025-04-24 02:28:20+00:00,https://www.linkedin.com/company/youngathearthomecare,paid_search,SEM-Competitor,,HIPAA,,0.29,False,False,No relevant evidence of X12 or API automation use cases found.,0.1
96e55da7-d589-4d11-a5ca-3a950af73496,Olympic Pharmacy and Healthcare Services,olympicpharmacy.com,"Olympic Pharmacy offers these and many more outstanding services:
Repair Shop, Home Delivery, Rx Refills, Rentals, Respiratory, Custom Rehabilitation, DME Sales, Pharmacy, Purchasing, Billing, Accounting, Marketing",Home Health Care Services,United States,11-50,2025-01-16 23:24:16+00:00,https://www.linkedin.com/company/olympic-pharmacy-and-healthcare-services,paid_social,PS-LinkedIn-MM,AWS|Microsoft Azure,HIPAA|HL7,FHIR APIs,0.66,False,False,No specific X12 or clearinghouse references found on the website.,0.3
5a708be2-3ca0-4ad6-b0db-e84a8e0a22c1,Ashmi Health,ashmihealth.com,"Every pregnancy journey is unique, and when you're managing gestational diabetes or hypertension, it can feel overwhelming. We understand the worry that comes with wanting to do everything right for your baby while taking care of yourself. That's why we created Ashmi Health—to walk alongside you during this precious time with personalized support that fits your life.

We believe you deserve more than generic advice. Our platform creates customized meal plans just for you, helping you understand exactly how different foods affect your glucose levels. No more guessing or feeling anxious about every meal. Instead, you'll have clear guidance tailored to your body's needs and your baby's health.

Our team of maternal health specialists understands that pregnancy with gestational diabetes or hypertension brings unique challenges. We're here to provide the education you need, when you need it, in a way that makes sense for your situation. Whether it's understanding your latest test results or planning meals that work for your family, we're here to support you every step of the way.

What makes us different is our commitment to you as an individual. Your care plan is tailored specifically to your health profile, lifestyle, and concerns. We use technology not to replace the human touch, but to make personalized care accessible whenever you need it—day or night.

Your pregnancy journey deserves thoughtful, personalized care. Follow us to discover how we can support you through this important time with guidance that's made just for you.",Home Health Care Services,United States,2-10,2025-01-29 07:58:33+00:00,https://www.linkedin.com/company/ashmihealth,content,Webinar-EDI-Modern,,HIPAA Compliant Data Exchange|FHIR APIs,,0.62,False,False,No evidence found of X12 transaction usage or EDI capabilities on the site.,0.4
b73b8e41-df8e-4e55-9765-8aed2ffa772e,Alabama Ægis,alaaegis.com,"For over 30 years, Alabama Ægis has provided social work care management, consultation to long term care facilities, and therapeutic activities throughout the state of Alabama. Our team collectively has over 45 years of experience providing specialized professional services to our most vulnerable community members. Because of this experience, we are able to tailor our services and programs to the individual needs of our clients and their families.",Home Health Care Services,United States,2-10,2025-03-08 04:40:56+00:00,https://www.linkedin.com/company/alabama-ægis-inc,paid_social,PS-Meta-SMB,AWS|Azure,HIPAA|X12|FHIR,REST APIs|SOAP APIs,0.9,False,False,No evidence found of sending/receiving X12 transactions or being a clearinghouse.,0.3
5aa457d3-9245-440d-b8a1-85563154c31a,Affinity Home Care Group,affinityhomecaregroup.com,"We proudly provide non-medical home care services to individuals with disabilities, injuries, difficulties with mobility, or illnesses. We are composed of highly trained and competent staff members who are dedicated and experts in delivering home care services in the comfort of our client’s home.

Through our personalized care plan, we can give you the needed care services that are all intended to cater to your unique personal and health needs. With us, we ensure around-the-clock services and supervision to help you achieve optimum health and wellness.",Home Health Care Services,United States,51-200,2024-10-03 07:30:50+00:00,https://www.linkedin.com/company/affinity-home-care-group,outbound,OB-Prospecting,,HIPAA|X12|FHIR|HL7,,0.72,False,False,No specific evidence of X12 transaction usage found on their site.,0.2
ac0814e8-9fe9-4b91-aaa0-b241bdd91d60,THE MEDICAL TEAM Hospice - Kalamazoo,medicalteam.com,"During this meaningful part of life’s journey, THE MEDICAL TEAM Hospice Clinicians and Volunteers provide experienced, individualized, compassionate care at home. Our multidisciplinary team offers strength and support every step of the way.",Home Health Care Services,United States,11-50,2025-05-28 23:38:05+00:00,https://www.linkedin.com/company/tmt-hospice-kalamazoo,direct,Direct-None,,HIPAA Compliance|X12 Transactions|FHIR Standard|EHR Integration,,0.56,False,False,Limited evidence of need for X12 transactions or API-based data exchange at their scale.,0.4
a3aff8af-b6f0-4d39-9d18-cd6a03f078b6,SILVERcare,silvercareweb.com,"SILVERcare is a private, locally owned home care agency specializing in non-medical care for older adults in their home or alternative setting.",Home Health Care Services,United States,51-200,2025-04-26 14:39:01+00:00,https://www.linkedin.com/company/silvercare,events,Conf-RevenueSummit,AWS|Azure,HIPAA|HL7|FHIR,EDI X12 Transactions,0.89,False,True,"Company uses EDI X12 and APIs, indicating a strong fit for healthcare data exchange.",0.85
bd30b683-3d8f-4ae5-9876-e278a4dfc1a4,Comfort Caregivers,comfortcaregivers.com,"Comfort Caregivers provides care and daily living assistance to individuals in their own homes – the place they thrive the most. We provide our loving care to seniors, the elderly, and other individuals with physical disabilities or emotional challenges.

Our flexible services are available for weekly visits, round-the-clock care, temporary assistance recovering from illness or surgery, or end-of-life assistance. Our experienced, compassionate, and dependable caregivers make your life easier and provide peace of mind that your loved ones are taken care of in a safe and secure environment.",Home Health Care Services,United States,51-200,2025-05-25 03:12:14+00:00,https://www.linkedin.com/company/comfort-caregivers,paid_search,SEM-NonBrand,AWS|Amazon RDS,HIPAA Compliant EHR,API Integration with EHR systems,0.76,False,False,No evidence of using X12 or API automation for claims processing found.,0.3
021a33b4-803f-4f6f-9ecf-707d6b23a5a3,EvAl Home Health Solutions,evalhomehealth.com,"EvAl Home Health Solutions and their related companies have the mission of improving the quality of life for those they serve while keeping them comfortable and maintaining dignity with true respect and caring. EvAl's goal is to provide excellent service and compassionate care with open lines of communication for their clients and families. The events of the past few years have made it more evident than ever that aging in place, in one's home, is of utmost importance. 


EvAl Home Health Solutions was formed to honor the memory of Steve's parents Evelyn and Albert Goodman. Known as Ev and Al, thus EvAl Home Health Solutions. Steve has dedicated himself to building a company with compassion and understanding to honor them by providing quality care to our loved ones.",Home Health Care Services,United States,2-10,2025-03-14 08:31:18+00:00,https://www.linkedin.com/company/eval-home-health-solutions,outbound,OB-Prospecting,AWS|Azure,HIPAA|FHIR|HL7,EHR Integration|FHIR APIs|X12 EDI Transactions,0.82,False,False,No specific evidence found linking them to X12 transaction usage or clearinghouse services.,0.6
2e3f9faa-f4d7-4ae6-8f71-9ef9bc99cce2,"Visiting Angels of Harrisonburg, VA",visitingangels.com,"Visiting Angels of Harrisonburg is the leading home care provider for seniors in Harrisonburg and Rockingham, Shenandoah, and Page Counties. Our senior care services can help your loved ones get the support they need to remain independent. We use a customized approach to in-home care so our clients can receive the level of care they truly need.",Home Health Care Services,United States,51-200,2025-06-12 23:56:23+00:00,https://www.linkedin.com/company/visiting-angels-of-harrisonburg-va,paid_search,SEM-NonBrand,AWS|Microsoft Azure|Twilio,HIPAA Compliance|X12 EDI Transactions|HL7|FHIR,FHIR API integration|X12 transaction processing|EHR integration|Data streaming with AWS,0.81,False,False,No public evidence of X12 transactions or clearinghouse usage found.,0.2
d24366a1-b7b3-4298-a74c-c0b319587971,APS Health and Infusion Nursing Services,apsinfusion.com,APS Health and Infusion Nursing Services hand selects experienced Infusion Nurses to provide exceptional care to our client’s patients. We partner with a variety of specialty pharmacies nation-wide to provide patients with the highest quality of in-home infusion services that the patient and their family deserve.,Home Health Care Services,United States,11-50,2025-08-12 17:01:28+00:00,https://www.linkedin.com/company/aps-health-infusion-nursing-services,events,Conf-HIMSS,Amazon Web Services|Microsoft Azure,HIPAA compliance|FHIR|HL7,RESTful APIs|SOAP services,0.69,False,False,No evidence of X12 transactions or relevant integration use cases found.,0.1
08e3b94b-f099-4877-b7da-104f400073bd,WellCare Nurses & Staffing NJ,wellcarenurses.com,"Wellcare Nurses and Staffing is a CHAAP certified home healthcare agency serving seniors and people with disabilities. We offer a wide range of services to help you or your loved one get the care you need for your loved ones today. We provide home healthcare services across the country. Whether it’s help with bathing, dressing, light house-keeping and meal preparation, doctor's appointments or anything else, our staff will be there for you! Our personalized care plan ensures that your loved one receives the unique care they need.

Wellcare Nurses and Staffing is also an official DDD provider in the state of New Jersey.  We are able to provide services to adults 21+ who are enrolled in the program, allowing your loved one to remain at home and continue to be an active member of your community.",Home Health Care Services,United States,11-50,2025-03-27 10:56:31+00:00,https://www.linkedin.com/company/wellcarenursesnj,referral,Customer-Referral,,HIPAA|FHIR|HL7,,0.42,False,False,No evidence of use for X12 transactions or API automation found on website.,0.1
9f8c0647-b244-411d-ad9e-bb9e7bdfd680,"Samaritan Nursing Care, LLC",samaritannursingcare.com,"Samaritan Nursing Care provides compassionate, personalized in-home care services, including skilled nursing, companion care, and personal care assistance. Our dedicated caregivers are called to care and committed to serving clients with dignity, respect, and support—right in the comfort and privacy of their homes.",Home Health Care Services,United States,2-10,2025-02-09 18:08:13+00:00,https://www.linkedin.com/company/samaritan-nursing-care-llc,paid_social,PS-Meta-SMB,,FHIR|HL7|X12,,0.57,False,False,Limited evidence of X12 use or API automation on their site.,0.3
a5f3c3ee-397d-4d6a-834e-59fef6d7f62b,"Mobile Memory Enrichment, LLC.",mobilememoryenrichment.com,"Are you taking care of someone with memory loss and need respite?

We can help!

          Mobile Memory Enrichment is an in-home person-tailored life enrichment program. Our goal is to provide activities that create purpose and lessen behaviors, and depression with the aim of reducing memory loss progression.



How does it work? 

          We come to the home to best serve individuals. This is to allow the individual to feel more comfortable in their “safe space”. This avoids the overstimulation that may occur when an individual is taken from their home for an outing that requires socialization causing anxiety, nervousness, or agitation. Our goal is to provide activities where individuals can positively engage in activities more freely in a safe environment, free of excessive stimulus.


 
What are the benefits? 

Individual Activity Enjoyment
Caregiver and Family Respite
Individual Activity Evaluations
Giving Purpose and Self-worth
Apprising doctors, caregivers, and family of progress",Home Health Care Services,United States,Self-employed,2024-10-09 01:55:03+00:00,https://www.linkedin.com/company/mobile-memory-enrichment-llc,paid_search,SEM-Competitor,,HIPAA compliance|FHIR,,0.63,False,False,No evidence of engagement with X12 transactions or value API automation.,0.2
e27cf10a-a373-443b-8bbc-1602efd1c652,HomeWell Care Services of Austin,homewellcares.com,"Home care is never a one-size-fits-all solution. That’s why HomeWell provides a holistic approach, resulting in a personalized experience based on individual needs. You get the qualified, professional assistance needed, along with compassion, and peace of mind—ensuring a comfortable life at home, right where you belong. 

Our primary objective is to bring more enjoyment to the lives of those who find it increasingly difficult to function well on their own. We remove the burden of stress from both the person needing assistance, as well as those who love and care for them. We help people maintain their dignity and their independence. We protect and care for those who are unable to do so themselves. We help people function better. We help people enjoy life more. We do all of this by working as a team to provide reliable and compassionate in-home care that goes so far beyond typical adult care services.",Home Health Care Services,United States,51-200,2025-06-11 10:31:30+00:00,https://www.linkedin.com/company/homewell-care-services-of-austin,paid_search,SEM-NonBrand,,,,0.14,False,False,No direct evidence of X12 or API use in healthcare data exchange on their site.,0.1
1387f84c-90bd-49ad-b0c7-7b314fb29421,Aloha TLC Home Care,alohatlchomecare.com,"Our name says it all Aloha Tender Loving Care at Home. Here at Aloha TLC Home Care, we pride ourselves on having excellent customer service and trained caregivers. We are compassionate about what we do and know firsthand the challenges involved in selecting the best caregivers. We have a lot of experience and a long history of coordinating care for clients, family members, caregivers, and facilities. We understand that this is a very difficult time in your loved ones' life but we will strive to bring the most qualified caregivers who truly love what they do and are excited about providing the best personal care services.",Home Health Care Services,United States,51-200,2025-07-27 01:06:39+00:00,https://www.linkedin.com/company/aloha-tlc-home-care-service,paid_social,PS-Meta-SMB,AWS Lambda|AWS RDS|AWS S3,HL7 FHIR|HIPAA Compliance|X12 EDI Transaction Sets,RESTful APIs|Webhook Integrations,0.52,False,False,No evidence found of handling X12 transactions or clearinghouse functions.,0.3
459c79bd-15be-49c6-bd09-d3e796bc5fef,Del Mar Healthcare,delmarhealthcarega.com,"At Del Mar, we provide private care services to children under the age of 21 who may have developmental and/or physical disabilities through the Georgia Pediatric Program (GAPP) with no out-of-pocket expense to the family.",Home Health Care Services,United States,51-200,2025-05-13 14:44:45+00:00,https://www.linkedin.com/company/del-mar-healthcare,events,Conf-RevenueSummit,AWS Lambda|Amazon RDS|AWS S3,FHIR|HIPAA compliance|X12 EDI transactions,RESTful APIs|Event-driven architecture|Microservices architecture,0.84,False,True,Utilizes X12 transactions and API automation in healthcare data exchange.,0.9
0c8550cf-8bac-410d-b44e-41f9ab197ac1,SOAL HOME HEALTH SERVICES,soalhhs.com,"SOAL is owned and fully operated by female therapists. Our goal is to positively improve the overall lives of the patients and the families that we work with. 

We work closely with hospitals, pediatrics physicians, family practices, schools, ABA centers and community programs to advocate and meet the needs of our patients.

SOAL offers and expects a culture that is professional, kind, respectful, transparent, supportive and efficient.  Our leadership skills and culture is is what sets us apart from other providers. 

SOAL'S TEAM CULTURE:
We Share the Same Goals
We Share the Same Values
We Use Our Best Interpersonal Skills
We Support and Help Each Other
We Care for Each Other and Our Patients 
We Trust Each Other
We Communicate Effectively",Home Health Care Services,United States,11-50,2025-07-13 01:38:30+00:00,https://www.linkedin.com/company/soal-home-health-services,outbound,OB-Prospecting,,HIPAA|X12|EDI|FHIR|HL7,,0.57,False,False,No direct evidence of X12 transactions or API automation on their site.,0.3
187295ed-2a3c-4fe6-90f2-34c7e6c96119,Get Full Care,getfullcare.com,"Get Full Care or GFC Inc. offers a unique blend of home care and educational services for  elder, sick or disabled individuals in Maryland. 
ur unique blend of compassionate in-home care and educational services is designed to nurture both the body and mind, fostering a holistic approach to senior well-being.
Studies consistently show that continuous learning and mental stimulation are significant for maintaining brain health, reducing the risk of dementia, and enhancing overall cognitive function. That’s why we’ve integrated an educational approach into our personal care services. Our caregivers are more than just helpers—they are facilitators of curiosity and lifelong learning.
During their time with us, clients can immerse themselves in activities like watching educational movies, reading tailored to their interests, hiking or attending educational events. Each experience is crafted to keep their minds active and engaged. We believe that by nurturing curiosity and encouraging an open mind, we not only support cognitive health but also keep the spirit vibrant and youthful.
At GFC Inc., our mission is to create a personal care experience that goes beyond the ordinary, keeping our clients mentally stimulated, socially connected, and genuinely curious about the world around them. The core concept is to nurture our clients' curiosity, as an open mind fosters a vibrant and youthful spirit.",Home Health Care Services,United States,2-10,2025-07-11 11:26:20+00:00,https://www.linkedin.com/company/getfullcare,direct,Direct-None,AWS|Twilio API|Stripe API,FHIR|HL7|X12 EDI,API-first architecture|Webhook integrations,0.56,False,False,No clear evidence of X12 transaction handling or clearinghouse services found.,0.3
62bd5564-d29b-4e4a-9be3-8772054c98d5,Caring Hands Palliative and Hospice Care Inc,caringhandspalhs.com,"A team of experienced healthcare professionals highly trained and deeply committed to providing exceptional care. We treat every patient and family with dignity, respect, and empathy.
Our mission is to provide compassionate and comprehensive care to individuals and their families during their end-of-life journey. We are dedicated to enhancing the quality of life for our patients by addressing their physical, emotional, and spiritual needs. Our goal is to provide comfort, dignity, and support, ensuring that each patient's final days are filled with peace and surrounded by loved ones.",Home Health Care Services,United States,2-10,2025-06-18 12:10:45+00:00,https://www.linkedin.com/company/caring-hands-palliative-and-hospice-care-inc,paid_search,SEM-Competitor,,HIPAA,,0.38,False,False,No evidence found to suggest they send/receive X12 transactions or use API automation.,0.2
577dc63f-03d1-446e-869e-6d7f15312b05,Visiting Angels | Avery Angels,visitingangels.com,"America's Choice in Home Care and Caregiver's Choice in Employment. Visiting Angels by Avery Angels serves surrounding cities in Arizona, Florida, Texas and Tennessee.

Visiting Angels (Avery Angels) in-home care helps make it possible for seniors and adults with special needs to continue to live at home; while maintaining the independence of their daily routines and familiar surroundings. We provide non-medical home care customized to the needs of each client.
 
Our caregivers are the lifeblood of our business, providing compassionate and dependable assistance with the activities of everyday living to seniors, the disabled, and those recovering from surgery. Our services include light housekeeping, meal preparation, errands and shopping, and personal hygiene assistance.
 
Above all, Visiting Angels services help families spend mutually-rewarding and meaningful time with their loved ones and help provide comfort and peace of mind to those who face the challenge of long-distance caregiving.",Home Health Care Services,United States,201-500,2025-03-03 01:09:51+00:00,https://www.linkedin.com/company/visitingangels-averyangels,referral,Partner-Intro,AWS|Microsoft Azure|Twilio,HIPAA Compliance|X12 EDI Transactions|HL7|FHIR,FHIR API integration|X12 transaction processing|EHR integration|Data streaming with AWS,0.81,False,False,No public evidence of X12 transactions or clearinghouse usage found.,0.2
3cd73dd6-d919-466a-a7e8-abc0c86faa29,Bridgewater Home Care LLC,bridgewaterhomecare.com,"Bridgewater Home Care Provides Quality And Compassionate Care For Your Loved One And Peace-Of-Mind For You.

Personalized Approach: We take great care to match experienced, certified home care aides and nursing assistants to the unique needs of our clients.

Custom Care Plans: We dedicate considerable time to learn about the detailed needs of every one of our clients. We listen intently to learn how we can best meet their needs and what is important to their families.

We Are Always Here For You: We would be happy to discuss your needs by phone, or in person, to help you determine the ideal level of care needed to ensure your loved one receives the care they deserve to experience an enhanced quality of life.

We operate in Florida's Broward, Palm Beach, Indian River, Martin, Okeechobee, and St. Lucie counties.

Services Include: Hourly & Live-In Home Care, In-Facility Care, Respite Care, Alzheimer’s & Dementia Care, Companionship & Meal Prep, Errands & Light Housework, and more.

Contact us today for a FREE CONSULTATION

Contact Information:
(561) 922-0035 
clientcare@bridgewaterhomecare.com
www.BridgewaterHomeCare.com

License #: 30212840, 30212843",Home Health Care Services,United States,2-10,2024-10-07 08:23:55+00:00,https://www.linkedin.com/company/bridgewater-home-care-llc,paid_social,PS-Meta-SMB,,HIPAA|X12|EDI,,0.52,False,False,No evidence of X12 transactions or healthcare data exchange use cases found.,0.2
ab1cda83-669f-47c3-85a6-a40d07016ff1,LONDYN HOME CARE,londynhomehealthcare.com,"At Londyn Homecare, we provide compassionate, personalized in-home care that empowers individuals to maintain their independence, dignity, and quality of life. Specializing in cognitive support for conditions such as dementia, Alzheimer’s, and Parkinson’s, we deliver expert care tailored to each client’s unique needs.

Our mission is to not only support daily living but also prioritize proactive measures like fall prevention and reducing the risk of hospital readmissions, helping our clients and their families achieve peace of mind. We take a holistic approach to care, addressing physical, emotional, and social well-being.",Home Health Care Services,United States,11-50,2024-09-02 04:21:17+00:00,https://www.linkedin.com/company/londynhomecare,referral,Customer-Referral,AWS Lambda|Amazon S3|AWS IAM,HIPAA Compliance|X12 EDI Transactions|FHIR API for Health Interoperability,REST API integration|Cloud data synchronization,0.86,False,True,"Company operates in healthcare tech and supports X12 transactions, fitting ICP profile.",0.9
441c8827-38dd-49a0-896a-e38c2184a534,"PROVIDER INSIGHTS, INC.",providerinsights.com,"Navigating Medicare compliance feels like a maze, right? Provider Insights is your solution. We’re your compliance champions, simplifying the rules and making it exciting. Our services provide clarity and confidence, turning compliance into an adventure. We customize solutions with surveys, audits, and education to fit your unique needs. Reach out today for a tailor-made plan that ensures peace of mind. Your journey to Medicare compliance and operational excellence starts here. Join us on this exciting adventure!

PROVIDER INSIGHTS, INC. is a company based out of Des Moines, Iowa, United States.",Home Health Care Services,United States,2-10,2024-11-14 09:36:55+00:00,https://www.linkedin.com/company/provider-insights-inc.,paid_social,PS-LinkedIn-MM,AWS Lambda|AWS S3|AWS RDS,HIPAA Compliance|X12 EDI|FHIR Resources|HL7 V2,API Gateway|Message Queues,0.86,False,False,No clear evidence of X12 transaction activity or strong target use cases found.,0.3
feef4726-5b3b-49e6-be82-fb194da2eb60,Hydrafuse,hydrafuse.com,"IV Hydration helps the body recover from lost fluids, boosts your immune system, helps with athletic performance, a weight loss kick start, a fast pick-me-up, great for healthier skin, ideal for people with conditions that cause nutritional deficiencies and so much more.  Come see us on site or we will come to you.  Start feeling better today!",Home Health Care Services,United States,2-10,2025-02-04 21:25:51+00:00,https://www.linkedin.com/company/hydrafuse,paid_social,PS-Meta-SMB,AWS|GCP,HIPAA|FHIR|HL7,,0.72,False,False,No clear evidence of handling X12 transactions or relevant healthcare data exchange.,0.4
